SK_ID_CURR,AMT_INSTALMENT,AMT_PAYMENT,DAYS_INSTALMENT,DAYS_ENTRY_PAYMENT
103567,3976,1909,-700,-909
107350,345,1860,-1437,-2
105687,4804,282,-250,-648
100817,2036,3305,-1444,-209
103845,3403,1214,-934,-887
101426,3342,3884,-819,-523
102545,1129,3480,-1450,-971
104551,3362,3387,-957,-1223
102805,4790,3744,-1481,-322
103439,430,2671,-1414,-88
102562,3242,3562,-1273,-1088
101224,4347,216,-877,-706
104662,1243,810,-142,-985
107480,2117,2882,-1018,-1281
103851,2624,1122,-690,-685
106242,3968,4556,-1066,-589
100287,1645,4022,-882,-736
100057,235,745,-56,-833
107408,1855,4226,-243,-1054
101086,641,1163,-1483,-1379
103196,3796,4414,-47,-54
100693,214,1805,-183,-159
102372,987,1302,-570,-881
103759,2952,2578,-1454,-457
106811,652,1571,-1328,-1470
106414,373,1346,-1429,-304
106498,4705,4258,-585,-102
101443,4890,2025,-1172,-362
102754,546,1137,-587,-543
106628,3025,2905,-642,-850
102126,1049,2678,-857,-981
105626,754,815,-657,-1183
104758,2963,59,-776,-101
106051,898,2393,-34,-569
105260,2353,1218,-360,-143
104401,1239,4593,-792,-1045
105789,615,667,-1011,-464
101037,477,4993,-1401,-1038
103623,1693,1986,-1261,-694
106461,2630,754,-1233,-990
107394,774,2267,-439,-476
105263,3360,437,-352,-1223
101387,1089,3026,-676,-1339
104213,960,2285,-210,-66
105888,2757,4873,-227,-215
105356,3854,3254,-180,-728
102689,3058,847,-227,-644
101837,4092,4117,-706,-189
104787,3971,2073,-259,-1477
100411,918,432,-177,-1278
106027,4723,4822,-351,-1395
106731,4321,4871,-628,-232
103760,1070,1961,-892,-60
100967,928,1561,-577,-474
105011,249,654,-127,-376
106519,1608,1762,-666,-830
102167,3269,2081,-410,-1181
106546,807,4150,-1111,-841
104113,1979,665,-402,-704
106210,3548,4322,-415,-1070
105904,4400,4874,-1126,-991
106670,4525,3311,-569,-676
102303,1251,4064,-710,-1135
101661,1862,3237,-797,-850
104379,593,607,-1427,-1429
102754,726,121,-299,-91
104480,2931,3689,-1283,-1378
105918,235,2122,-1296,-959
101670,2139,4691,-1041,-827
103635,598,1012,-189,-1395
102458,4044,4706,-678,-1397
104808,957,2612,-355,-1412
103527,1381,4135,-139,-399
104628,2508,122,-1461,-624
107210,3413,465,-1432,-1316
100804,2886,883,-1218,-130
101786,116,4693,-779,-622
102349,4148,4536,-293,-288
106721,174,1280,-816,-1377
102691,627,3481,-326,-1257
103408,4394,2568,-1061,-1287
104954,363,2351,-270,-310
101980,1637,355,-563,-161
106868,251,4230,-364,-966
106304,1234,3882,-1351,-1279
100326,1358,1544,-1101,-60
107147,4418,1228,-577,-189
105730,1162,2803,-315,-236
103334,2161,3687,-1384,-1104
102711,3931,2456,-1134,-736
107300,2464,1459,-334,-1112
104438,2379,52,-312,-265
100662,132,1660,-1318,-678
102697,4049,1417,-1416,-185
106991,3249,923,-932,-1335
105475,2651,3225,-985,-19
106037,2621,1861,-837,-1434
102389,1143,2322,-286,-804
102671,3491,4821,-828,-369
100614,2560,3468,-808,-291
104784,3601,4079,-1041,-567
102470,1805,3160,-1079,-445
100824,4522,705,-17,-1067
100043,4435,1284,-1068,-1192
101664,697,3755,-252,-1039
102702,4312,1485,-1270,-1478
105843,4387,1386,-1442,-36
105163,2617,3028,-1095,-619
102034,2973,1627,-977,-1091
102800,1689,736,-81,-892
104157,3814,4243,-910,-163
107538,4042,2958,-811,-173
107403,2890,3256,-671,-1228
106886,1987,2542,-855,-235
104156,2800,3828,-379,-1092
102618,4663,1652,-1468,-1328
104141,2237,178,-276,-1494
107156,4791,3677,-206,-946
107866,4126,1505,-137,-1340
106270,2979,3555,-1051,-985
102988,4301,3902,-718,-509
106191,2930,3827,-405,-58
104811,1420,3736,-1228,-762
100317,618,788,-233,-757
104994,2305,4110,-1340,-965
101678,4234,690,-351,-456
107507,1157,4931,-466,-1122
107151,4814,1050,-1104,-28
101092,2450,215,-953,-494
100931,606,2601,-454,-819
102449,3944,3263,-1379,-1365
106760,535,4379,-1105,-346
105629,1367,1476,-740,-1410
100887,370,522,-1464,-684
100281,2267,2389,-1110,-447
102145,1291,4036,-548,-1004
105821,2139,2798,-313,-220
103520,4756,2416,-151,-433
104544,3553,3902,-590,-769
101945,2251,2735,-427,-36
102204,2176,1212,-1387,-653
106145,4596,411,-631,-302
100299,1247,3500,-803,-911
102833,2927,662,-407,-1227
100216,2187,2331,-837,-106
104943,1510,2740,-441,-400
100328,4918,767,-454,-271
103509,1539,4623,-722,-1039
104214,4583,4037,-525,-918
103260,1464,4000,-167,-1403
107148,1830,1358,-70,-1347
105422,3908,3275,-1096,-1499
100469,2853,1309,-35,-341
102384,2406,4297,-1108,-549
102929,1777,4116,-1340,-1485
102729,2506,1507,-617,-1448
104040,659,4401,-1002,-1436
102809,882,4850,-170,-1271
102644,2436,383,-799,-1389
103579,1279,715,-468,-1122
105805,441,1155,-24,-497
104281,1644,711,-2,-1126
107178,934,1565,-218,-1410
100456,1167,2519,-1236,-505
103389,929,4376,-991,-654
101497,3887,3824,-110,-687
105469,1301,502,-1302,-1393
107342,4963,1651,-48,-178
107031,4060,112,-1119,-401
105811,4852,616,-1194,-1218
105872,2657,2520,-1365,-699
101342,1060,526,-1434,-642
104415,1335,3688,-65,-1238
107082,4707,1263,-636,-1133
103407,1397,3580,-1340,-378
104753,3347,774,-1264,-791
105035,2336,4563,-1427,-163
106530,1973,2281,-65,-85
105980,1137,2573,-193,-1381
105776,288,2037,-1491,-1130
103650,4934,4589,-471,-1116
107515,3911,1579,-209,-1259
101943,4240,2178,-689,-770
107507,3780,2533,-586,-61
103016,4637,2781,-932,-258
107226,1177,1968,-674,-561
102247,1430,1169,-463,-785
103622,4659,2925,-743,-865
103677,278,3327,-1398,-1081
100355,2816,4269,-836,-1451
101686,2019,269,-1491,-882
107065,1114,3051,-1115,-49
107667,1865,3380,-44,-1055
104408,2071,369,-494,-776
106925,2819,964,-659,-409
106554,951,3190,-1396,-762
106905,4595,1827,-1196,-445
101090,3040,404,-586,-549
103218,978,1070,-1126,-133
100254,3874,3012,-738,-227
100885,4869,109,-1369,-521
105614,3320,3041,-36,-702
100727,4786,1160,-247,-825
101158,447,3612,-1196,-1170
107098,3907,2989,-1473,-1339
104197,3321,801,-251,-402
104409,4619,3965,-444,-1287
100892,3824,3028,-230,-1452
100641,637,3764,-1464,-532
105720,1077,912,-1282,-1126
104431,1759,1706,-1453,-1356
103444,4661,3700,-1242,-306
104159,1263,2803,-1155,-149
104536,1131,3372,-1304,-854
107868,4825,2808,-103,-174
107016,154,3185,-894,-437
105300,2796,667,-714,-208
101223,4445,766,-1425,-1127
105510,902,4225,-805,-316
104013,2967,1203,-914,-662
102237,847,722,-123,-389
100595,695,3045,-691,-1435
102392,3343,4900,-673,-190
103812,4950,4483,-1337,-164
107801,1502,148,-1470,-914
106931,602,227,-775,-261
104142,2204,2568,-399,-399
105837,4571,577,-76,-1290
106259,3701,491,-504,-1412
102738,1500,2678,-106,-349
103899,581,4630,-506,-336
107443,1693,1383,-473,-623
104235,2864,1151,-411,-1497
100244,1472,969,-960,-253
106292,2961,1634,-832,-1381
103797,169,3423,-1363,-544
102080,818,2613,-1364,-694
105049,958,2022,-1153,-1351
107027,624,1558,-1007,-1247
105439,3984,3853,-148,-374
102877,3708,660,-192,-435
100206,2845,2948,-270,-655
107625,1952,1624,-493,-47
100143,4199,218,-603,-1091
103671,2538,587,-460,-643
107057,1595,1508,-590,-321
102676,1515,557,-1169,-747
105101,4015,4831,-884,-160
105665,2593,2678,-1405,-1221
105584,961,2817,-1330,-206
100827,1519,1461,-348,-1375
100364,1541,2742,-769,-1155
107697,3873,3453,-250,-635
105532,4708,1840,-286,-575
106030,1095,4972,-119,-732
106436,1916,4214,-771,-284
104323,2787,1059,-763,-949
106914,2438,1707,-873,-878
100301,2206,3901,-1019,-536
107400,1078,716,-132,-1144
101190,1291,693,-641,-553
103847,4842,3005,-257,-25
106266,224,402,-1007,-319
101856,3235,3891,-40,-1059
100783,2840,4864,-117,-392
101316,600,4360,-850,-358
104749,638,1156,-786,-970
106526,1641,1724,-292,-1321
103529,644,3940,-3,-508
102119,341,1384,-310,-1279
102705,3822,398,-631,-1098
101049,3690,1200,-836,-803
105580,4915,2403,-972,-985
106153,406,2015,-391,-239
105644,1275,526,-1446,-1278
107136,1594,4560,-285,-1174
105503,3111,934,-150,-244
103433,3536,1629,-28,-610
101003,2182,2854,-908,-1170
100635,2514,1258,-1339,-109
107612,3556,995,-1054,-979
103522,3840,4648,-708,-690
103770,2829,325,-692,-62
101091,723,880,-293,-843
100564,3825,1646,-390,-1213
101266,483,3040,-191,-976
105025,2222,754,-331,-234
101633,3997,1941,-787,-945
101168,1708,805,-1381,-564
106218,1407,1131,-453,-1377
107116,2948,1217,-1157,-146
103218,4620,1253,-787,-125
106244,4912,367,-924,-1225
100830,1131,3621,-189,-1393
101849,3147,1739,-164,-393
100974,1829,1788,-192,-844
101015,4965,1165,-466,-189
107513,2939,3915,-74,-891
103888,4475,1588,-703,-626
106169,3629,4238,-412,-791
106422,465,3040,-138,-502
102844,1750,4343,-999,-893
104606,3332,1281,-800,-862
105049,4816,1202,-526,-245
105375,3595,572,-1258,-1388
100257,3667,2495,-798,-747
106053,4513,4074,-250,-1281
104679,2844,2346,-437,-1251
104359,240,2127,-1265,-887
103794,1092,745,-957,-1321
103766,3554,4737,-1453,-576
105079,2714,2934,-1432,-391
103493,3775,2693,-202,-90
105468,3218,2009,-838,-1367
101529,2262,736,-440,-258
103767,4667,4168,-1127,-1253
101465,971,2645,-861,-630
104756,1205,1655,-1320,-113
106505,2685,2645,-71,-1354
105541,733,215,-930,-1408
107535,3500,3096,-559,-814
104203,4193,2627,-243,-278
100930,4585,2524,-1201,-1448
102720,3381,4665,-425,-527
103680,1728,639,-301,-420
104212,2661,2644,-41,-1489
106401,3967,1430,-799,-1130
101678,2521,2931,-1176,-82
106004,3968,2341,-1307,-118
103668,4777,4098,-841,-389
103195,687,3618,-397,-974
105884,3540,4450,-570,-1465
104550,3911,4198,-771,-522
100911,1961,741,-480,-1009
102053,1456,3417,-203,-971
100383,3892,3941,-1009,-889
105498,3176,1662,-160,-869
103362,573,79,-1040,-1079
103410,4365,2664,-1458,-1201
106249,4020,3374,-1242,-220
107747,2525,4888,-327,-1486
104222,2638,4906,-144,-1245
104861,4137,4937,-1376,-87
107686,4067,1340,-1435,-619
100036,3162,2853,-261,-363
100361,3894,1528,-903,-244
102992,579,2138,-264,-113
104713,4185,421,-639,-431
107758,4355,1315,-76,-1094
101735,3685,1469,-1227,-1369
105575,1467,3895,-1206,-1382
106076,2467,1787,-1048,-1270
100989,3413,2381,-692,-1466
103474,3376,3211,-969,-1104
103980,2721,3262,-659,-1145
103464,4114,1177,-1070,-1311
105656,4485,1890,-974,-733
101162,4145,130,-1171,-168
101661,4406,478,-709,-310
105560,2954,2320,-427,-59
106397,3158,3879,-1409,-1238
105013,3465,926,-799,-1182
103239,4020,3281,-1448,-682
102248,3438,2404,-1470,-130
105890,1289,1358,-186,-538
103292,4053,4194,-560,-454
107225,3454,261,-618,-1202
104861,2012,4951,-186,-864
101560,3814,4710,-1456,-287
102967,416,4641,-356,-815
104051,534,2957,-516,-1215
103490,4981,2723,-18,-912
100457,3990,646,-834,-1084
107446,2349,3510,-1120,-1483
103926,4084,983,-1326,-1006
104723,4294,2463,-1089,-1126
103778,932,1788,-1450,-718
101392,4063,1282,-1121,-1061
102252,2753,835,-1003,-1242
103295,4448,259,-143,-114
102993,672,1036,-227,-1034
100866,1448,2400,-178,-920
107185,811,4952,-1266,-686
104942,3337,4360,-963,-1069
101217,407,4725,-1419,-883
102314,1067,4340,-335,-319
102003,3477,4663,-118,-1162
105151,1036,1431,-1004,-762
100058,3410,262,-487,-1340
100065,3259,3466,-1300,-781
102140,1785,1195,-217,-731
104856,4209,2021,-343,-474
106501,3321,2162,-703,-416
100921,684,3559,-173,-90
104047,2328,2766,-419,-192
102231,3550,645,-914,-1327
103556,694,941,-94,-934
105144,1448,4034,-192,-525
104147,4093,4270,-941,-460
105605,2487,1332,-500,-879
100461,4392,389,-1331,-529
106406,2594,2347,-1230,-1419
100053,157,112,-845,-784
102258,1230,3376,-845,-877
107358,1670,676,-1050,-593
107557,1397,2148,-614,-1457
107052,3546,4055,-637,-59
107402,4549,4454,-388,-1161
100905,1353,1730,-1426,-177
106296,1793,4281,-123,-918
100993,1872,1984,-401,-824
104435,4417,1276,-43,-1005
102229,2203,130,-447,-449
104008,3049,1048,-297,-662
106139,161,2317,-675,-7
105749,3160,541,-287,-182
103106,4792,3883,-62,-884
100586,1547,1867,-1429,-352
106730,4371,3664,-118,-300
103714,2622,1760,-818,-965
102242,872,4992,-833,-1146
107375,3559,2932,-1266,-575
105999,1157,2765,-89,-926
100378,1407,86,-812,-508
105229,4173,641,-550,-244
102465,457,4413,-1146,-1103
104035,3577,3623,-1191,-173
106376,4176,1542,-665,-1209
107354,4719,3867,-164,-220
104229,4650,2211,-1267,-673
100082,1318,3167,-369,-124
100968,3696,4272,-160,-1058
106266,3169,3520,-389,-801
107027,2358,4536,-169,-427
105362,4000,844,-1090,-986
100956,3108,948,-84,-765
105933,2012,1572,-769,-1233
106071,363,2000,-105,-776
102072,4790,2091,-908,-24
105821,596,4633,-102,-1409
106629,3189,1878,-808,-520
107531,478,2621,-847,-461
105066,3272,2008,-569,-216
106219,3840,2335,-1284,-986
103713,4375,1643,-302,-783
102104,1724,2629,-1487,-1431
105740,4561,955,-691,-946
104365,937,145,-878,-1464
101892,3808,1548,-454,-1397
101233,222,4190,-1326,-1125
106410,4636,1567,-108,-491
103743,2240,3538,-516,-1287
102772,4152,3785,-194,-1085
105592,1531,738,-1114,-794
102217,4033,2302,-785,-191
102007,2743,3083,-1091,-34
106692,1256,1522,-597,-428
103657,3974,2394,-843,-966
100515,4348,2146,-153,-603
107877,1103,4228,-58,-44
102417,2485,2576,-550,-1203
101029,372,738,-438,-488
105381,229,2229,-899,-721
103754,4169,3404,-1015,-1003
107222,4241,3193,-434,-282
107784,925,4792,-322,-347
101679,4028,2519,-889,-1291
106609,4095,2800,-113,-616
103837,4351,527,-733,-1298
100159,2087,1061,-887,-1445
103301,1337,2080,-60,-1188
102017,4267,2764,-1358,-323
105175,1539,401,-478,-62
100699,2235,2505,-655,-760
103562,1357,1295,-23,-476
106433,4914,1135,-366,-1204
104515,1346,617,-1083,-706
107161,1451,1587,-1406,-93
102524,1500,4202,-87,-362
101288,4163,3303,-818,-327
104477,4845,3052,-1113,-1256
107759,4437,4902,-528,-1409
103114,1197,1803,-1259,-1046
103249,2363,3975,-1419,-319
104439,2816,3689,-1143,-810
100960,4444,2386,-497,-359
104642,489,2560,-1148,-225
106535,2450,4047,-1163,-888
102853,3159,4151,-653,-1096
102060,1090,4216,-1255,-724
104142,4358,3729,-1050,-1315
104280,2398,3708,-593,-1261
105295,4039,2800,-1396,-1298
106379,2267,2080,-1123,-797
100244,2765,2919,-1292,-534
107858,3730,1359,-1270,-453
106547,2740,1598,-1168,-74
106223,1612,3255,-780,-35
100616,1094,3814,-1154,-1464
104744,1110,1906,-1286,-384
105278,4871,2334,-86,-727
107029,3351,623,-1470,-305
105588,368,3192,-761,-1420
104496,2503,1148,-842,-1459
104667,2152,4796,-258,-174
105475,2929,4794,-7,-126
101397,3012,1386,-1060,-277
103578,1522,2858,-542,-458
101284,2186,4616,-842,-1117
102133,1609,1703,-1329,-815
103769,824,3490,-485,-53
103813,3209,3615,-91,-1082
107674,1196,4633,-118,-587
101472,4995,2870,-373,-274
107738,3054,3351,-143,-1206
104480,641,3132,-176,-684
107521,1389,3784,-1091,-1299
106252,4622,4018,-567,-992
102937,3337,4338,-898,-1017
102428,1714,1773,-1177,-1270
107502,3852,440,-311,-921
104263,4900,3843,-626,-26
106289,2610,4245,-630,-680
103230,1153,66,-17,-709
105157,3644,2423,-408,-243
102926,2867,288,-103,-325
104229,3793,4978,-800,-498
107767,2186,1419,-704,-1099
103356,2835,1069,-831,-574
100217,4539,2839,-1243,-259
100194,2628,1448,-1367,-163
100049,406,1495,-987,-1369
101510,320,4228,-253,-638
107535,351,4158,-187,-745
102975,4385,3482,-1074,-1040
105043,105,3560,-1404,-1287
103121,2454,4206,-949,-518
101475,2266,4973,-1074,-1172
100975,2477,2458,-787,-712
103228,3580,4307,-685,-183
103571,4186,1945,-1068,-943
106111,1283,1695,-1474,-2
100872,2798,1352,-619,-307
100247,4613,4342,-505,-1437
100602,4595,1260,-628,-770
101647,4815,983,-884,-223
104472,1708,2492,-647,-597
100375,2713,4837,-36,-1069
101875,3978,4570,-105,-914
100492,2537,2153,-192,-696
100668,920,3591,-466,-686
102530,977,3326,-904,-765
106834,1529,1197,-472,-1483
107825,408,110,-956,-758
106472,2878,661,-1492,-1207
100569,3276,2092,-480,-1046
106215,4653,2915,-1316,-418
107597,1626,804,-352,-782
104201,2625,909,-1380,-1099
106796,2775,3566,-1195,-719
102259,3337,3008,-268,-155
107674,4957,2120,-951,-554
103746,1924,4470,-1440,-1478
102012,4013,1938,-575,-716
100307,616,953,-1262,-1121
100479,4011,4018,-805,-153
106641,3148,4732,-700,-797
107143,3423,588,-1124,-661
106733,4713,2447,-410,-1410
102734,2983,3365,-115,-893
106142,3840,4512,-1444,-991
103280,2735,4053,-403,-1439
100069,1890,3118,-1088,-152
103083,2314,4582,-1449,-3
107373,499,3016,-656,-379
103740,779,1343,-1480,-481
101426,4240,1759,-883,-851
107720,4211,1262,-766,-562
103243,3934,4359,-16,-876
106014,3991,1641,-1025,-54
100351,4776,1924,-580,-744
107813,4226,3853,-389,-285
101528,4942,2479,-1181,-829
102695,2561,3220,-578,-659
103795,4325,985,-747,-994
107692,4252,4283,-793,-1255
107870,3974,3056,-1313,-279
107333,4986,2654,-338,-837
100876,648,2014,-1285,-174
105161,4614,2788,-442,-612
104614,235,3524,-66,-1078
104690,2340,3809,-823,-83
107596,734,3548,-1096,-68
107145,765,1754,-1056,-826
103113,2945,4234,-441,-1318
103939,512,1134,-1286,-283
103450,2901,4759,-669,-1014
100667,3849,4808,-720,-1334
106520,238,4892,-1028,-1283
106540,2091,810,-629,-709
106145,4394,4826,-812,-882
105401,3288,4724,-571,-986
104549,422,52,-749,-338
107145,288,1081,-1452,-1241
106076,972,3595,-1095,-1382
101125,4883,975,-310,-595
105040,384,2189,-1461,-812
102112,545,2256,-47,-569
104961,1769,4458,-79,-1168
100021,4624,1025,-213,-10
100221,2450,2480,-1169,-595
106986,2515,2831,-395,-967
106106,2869,2707,-904,-1139
105586,1310,1358,-467,-97
103279,4398,1057,-1365,-1226
105430,723,526,-1391,-557
103026,2284,931,-93,-730
107059,1563,334,-913,-420
102502,2565,3857,-456,-181
102536,2406,4196,-533,-1067
106992,2374,782,-241,-211
107215,203,1454,-542,-651
104689,1565,3671,-850,-1075
101847,4804,768,-1147,-699
104007,4135,4698,-345,-739
105334,417,1224,-666,-752
107773,2631,2750,-854,-373
106016,4403,4760,-807,-1411
102758,2654,4002,-1299,-1070
103460,3200,3695,-725,-29
104968,3802,3024,-560,-479
106505,3441,2762,-1408,-395
100109,1249,3606,-335,-343
102397,2162,2107,-146,-899
101321,3218,4757,-1470,-616
105240,1658,4146,-1453,-1491
102451,3378,1986,-339,-1291
106544,4916,1634,-854,-1242
100348,457,3234,-240,-884
107337,3166,1495,-66,-324
105636,1136,4567,-871,-397
103034,1350,543,-1439,-824
107036,3256,2378,-82,-289
102043,180,3035,-1493,-1383
100028,2482,682,-1469,-265
101118,2676,3752,-171,-863
103747,675,4853,-830,-1323
103533,2443,1881,-235,-1115
101281,4743,4739,-732,-410
106511,2698,3681,-1046,-613
101488,1116,1809,-1064,-179
103706,1745,2751,-862,-318
107805,3043,1529,-300,-531
100355,2265,4896,-7,-1027
102726,3567,4926,-1082,-595
107680,2565,3890,-696,-1214
101634,2669,1754,-163,-1489
103681,4806,3831,-74,-813
101813,4182,2288,-536,-77
104488,923,3110,-113,-1163
101927,3171,61,-18,-759
103126,1532,945,-1477,-88
105944,4755,3271,-732,-1315
100698,4841,4825,-358,-480
106687,660,4404,-1217,-1155
106868,2105,4953,-1390,-592
106422,4483,2926,-1495,-1171
105119,2295,1614,-1432,-498
103501,620,4263,-49,-1053
104496,2398,2807,-1345,-156
107560,964,4428,-148,-1122
107163,3317,2502,-1027,-186
106492,2499,1738,-1321,-1212
105764,1434,3695,-916,-974
105690,1680,2895,-311,-262
100052,4339,4547,-1349,-920
101145,923,2984,-146,-273
101462,2398,4332,-394,-227
106177,4506,2555,-322,-1179
107013,763,2218,-579,-1260
105960,1002,2751,-1191,-266
105473,4668,2605,-1093,-124
102526,3032,3616,-739,-284
104874,4753,2998,-1270,-1314
103465,4640,1683,-1410,-1386
107284,1688,3787,-14,-12
106065,2663,1691,-344,-509
100167,2840,3750,-444,-1213
105876,3906,1607,-931,-1338
101816,4836,3140,-551,-1377
103098,1294,4055,-59,-217
104676,2412,1500,-977,-270
107268,4874,3790,-1415,-1151
106530,2416,4199,-34,-427
105157,3807,2113,-1226,-1056
103927,1961,2779,-82,-1257
105723,694,2245,-111,-945
103728,4493,4051,-154,-1390
103084,4597,1984,-470,-1188
107637,696,3333,-343,-1257
105073,4890,276,-1154,-1123
107035,3206,3737,-381,-104
103483,837,3998,-1033,-311
105779,3600,3542,-1305,-648
101480,2576,2487,-815,-674
107261,4275,1755,-1026,-1301
102079,4282,217,-817,-1162
103412,137,3398,-984,-1407
102251,240,2509,-34,-174
102783,3614,1169,-529,-294
101802,3577,533,-491,-436
102801,3643,4693,-1248,-936
104739,2308,2051,-1217,-447
103481,2485,3642,-621,-270
100610,3525,1284,-1363,-446
105327,4264,4931,-334,-1199
105859,750,1077,-40,-784
101339,1078,4243,-1093,-779
100691,1159,1448,-1129,-18
103136,2350,2602,-237,-164
101818,2302,2481,-1398,-898
103902,3077,3929,-475,-1285
100914,1724,689,-295,-1075
103710,1809,3980,-1011,-724
106163,3303,4143,-195,-707
102528,2236,1379,-176,-1137
105798,807,2803,-191,-746
102716,790,2490,-1186,-273
106867,4893,4317,-1356,-1347
104875,4431,2212,-306,-452
101722,1037,200,-400,-871
106579,2380,2550,-958,-578
104685,3030,2379,-883,-984
103353,4123,600,-359,-725
101516,4071,2038,-1343,-1392
103233,261,2155,-559,-804
102362,3694,325,-264,-608
100375,3316,2913,-807,-985
101142,4309,2455,-1069,-954
105596,843,4057,-1056,-13
106664,4382,3625,-488,-502
103517,2294,3045,-1230,-302
102785,4703,730,-123,-1366
107294,1193,4792,-495,-123
100945,3702,4882,-426,-524
106198,3076,3604,-1368,-255
101192,498,2040,-278,-1278
