SK_ID_CURR,DAYS_BIRTH,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,DAYS_EMPLOYED,SCORE,TARGET
105051,-16565,15704,96514,4362,-13143,0.7810922888355765,0
105052,-13894,17594,188053,3027,-8536,0.7804095381592445,0
105053,-11337,18472,382699,126,-1658,0.752262538592454,0
105054,-23273,10735,323628,163,-12020,0.7790579286344393,0
105055,-19321,13742,7463,2072,-10929,0.1456245280675801,0
105056,-21084,18084,60434,2047,-13494,0.6605015550666421,0
105057,-11366,14015,173037,4459,-13015,0.7970900626472124,0
105058,-8631,18306,61317,2592,-8814,0.6861145642364308,0
105059,-18993,17510,181654,228,-4978,0.7945207771594777,0
105060,-17087,8352,5339,4922,-7113,0.30373185924768237,0
105061,-7816,17993,52612,2774,-7612,0.6506120386820775,0
105062,-9173,14586,18870,3677,-13729,0.2695262891259675,0
105063,-23211,5224,18861,3586,-2969,0.6395054452696093,0
105064,-11160,10776,45147,3873,-5963,0.6664153178596278,0
105065,-18956,4657,174192,1545,-10192,0.7897978271455217,0
105066,-19775,12580,95440,3401,-13452,0.7952513768142953,0
105067,-21369,11512,46707,4696,-8666,0.6815259824908535,0
105068,-16775,2923,140132,288,-8462,0.7928587760896462,0
105069,-21869,3605,216807,808,-9731,0.7910542872007065,0
105070,-17992,16467,310321,560,-2166,0.7808367631393501,0
105071,-16935,8647,471020,1966,-12725,0.7825750006699158,0
105072,-21904,6664,100101,292,-13167,0.7964886058205314,0
105073,-10790,18363,63104,4053,-8950,0.5582568090873914,0
105074,-24465,8144,253040,629,-7708,0.7655147711673506,0
105075,-23435,11393,16843,1741,-11308,0.3815676774702257,0
105076,-13415,10399,131874,4488,-980,0.7967494527918205,0
105077,-16013,6515,23114,554,-8158,0.5732357569691638,0
105078,-22320,4963,18287,719,-6188,0.5832253397924683,0
105079,-13485,14201,17097,4862,-7865,0.2543951035860324,0
105080,-22066,12193,148924,1613,-5274,0.769627764570975,0
105081,-12217,19737,82958,2311,-1288,0.6792719256732277,0
105082,-20982,16679,42383,3424,-6444,0.5182254581839951,0
105083,-13311,17474,448322,1927,-3132,0.7678148883206272,0
105084,-23476,10392,269487,447,-11080,0.7829569889113623,0
105085,-21043,5732,12278,4143,-8652,0.5117587004598515,0
105086,-15028,9821,76464,2048,-12912,0.7862494762594748,0
105087,-23412,10155,166174,218,-8735,0.7721408873762425,0
105088,-10005,18521,469351,862,-10057,0.799119590098715,0
105089,-10534,10174,122413,2592,-5273,0.7780236695396416,0
105090,-10064,19182,312287,765,-10140,0.7698342142586017,0
105091,-17300,17431,425016,1093,-13970,0.7859217233573765,0
105092,-22123,17980,342452,3617,-10446,0.7785639045878643,0
105093,-21229,8556,450160,948,-12260,0.7834706073784855,0
105094,-16677,15192,293922,4905,-4368,0.7828706967236178,0
105095,-24042,4914,427446,549,-8339,0.7624632290005064,0
105096,-14395,7996,474554,838,-2010,0.7799811637748203,0
105097,-8235,17531,40516,3825,-7836,0.48430738893765285,0
105098,-12594,12578,58302,168,-11430,0.7444648174903588,0
105099,-10534,10174,122413,2592,-5273,0.7780236695396416,0
105100,-13119,7157,421528,500,-6841,0.7633316729338687,0
105101,-16816,3038,7602,2013,-9425,0.505658142936094,0
105102,-18761,10150,445443,692,-3652,0.7602045470447846,0
105103,-23759,8225,453641,1048,-1744,0.7971533725802519,0
105104,-23102,13896,371607,1911,-10471,0.78134715787402,0
105105,-22590,16456,31581,2322,-9684,0.42161520157130056,0
105106,-16540,13097,8551,4906,-8505,0.1601346785422641,0
105107,-11357,17717,195353,1243,-5087,0.770285258362529,0
105108,-21519,15728,399095,1585,-7063,0.7657391707648549,0
105109,-12051,17801,39610,3920,-6653,0.36753325981770435,0
105110,-20306,1764,6714,4012,-14071,0.7810244125394888,0
105111,-21221,18490,68438,4593,-4634,0.6771807726218169,0
105112,-19731,13646,174882,1223,-5299,0.7813585195241943,0
105113,-22254,11830,295243,3319,-13563,0.7923875078845775,0
105114,-22066,12193,148924,1613,-5274,0.769627764570975,0
105115,-23057,13196,41196,1654,-8802,0.5173352458727941,0
105116,-22372,14365,55701,466,-3199,0.5991864385237999,0
105117,-14458,15021,155251,1207,-14384,0.7688558093715144,0
105118,-24696,5920,290263,1608,-8695,0.7875842856428715,0
105119,-22618,18133,20203,2259,-10211,0.1836676952656707,0
105120,-15325,17205,384552,1586,-10981,0.7630058006565241,0
105121,-18894,16575,452731,2282,-11761,0.7915242629718594,0
105122,-16291,6105,10407,3053,-13204,0.4133704605202133,0
105123,-18552,4949,120880,1502,-1810,0.7886143732554927,0
105124,-13311,17474,448322,1927,-3132,0.7678148883206272,0
105125,-23590,19225,51747,3490,-13832,0.5043577906429417,0
105126,-16853,14243,13129,4088,-503,0.36625385417095535,0
105127,-20708,9587,452533,4045,-10508,0.7997544503393605,0
105128,-21844,9089,10365,821,-10052,0.18782410099114522,0
105129,-11700,15706,456139,1866,-12979,0.7708123888862711,0
105130,-20155,14995,26112,2850,-5850,0.394874897113344,0
105131,-21787,2290,492313,731,-1383,0.7886144655412186,0
105132,-21229,8556,450160,948,-12260,0.7834706073784855,0
105133,-22203,13366,103936,2203,-4267,0.7676856832082625,0
105134,-21862,13373,45089,2073,-12033,0.6571300975508851,0
105135,-20306,1764,6714,4012,-14071,0.7810244125394888,0
105136,-23580,13678,20806,3671,-6779,0.25998379016988665,0
105137,-19786,18252,11693,2088,-14395,0.2559454608945964,0
105138,-23151,16624,131300,589,-6391,0.7765812658170517,0
105139,-12302,11332,16859,4491,-6355,0.38043583130655056,0
105140,-24357,3413,318440,1133,-4384,0.7868721403386489,0
105141,-21448,19062,186047,2259,-12492,0.7721743539698158,0
105142,-16274,14334,171181,1094,-12979,0.7591971138782457,0
105143,-12281,13322,10982,1607,-11736,0.22744389627324801,0
105144,-11337,18472,382699,126,-1658,0.752262538592454,0
105145,-21514,19496,32120,2950,-7564,0.3997309192368631,0
105146,-22283,3972,480080,589,-9001,0.7814696984294486,0
105147,-20744,2468,357439,833,-1222,0.7965623796831919,0
105148,-15060,17787,399813,2985,-2169,0.7692909337329258,0
105149,-18327,12523,452845,4249,-11998,0.7907151300330896,0
105150,-13119,7157,421528,500,-6841,0.7633316729338687,0
105151,-24219,10234,386251,487,-6718,0.7626944528326381,0
105152,-19883,7909,351008,1220,-6859,0.7760744519277416,0
105153,-12314,13950,15784,2545,-6986,0.30596651435910316,0
105154,-21898,12971,438018,1566,-1839,0.7897765937677388,0
105155,-15907,19231,486984,1484,-6882,0.7862426195870089,0
105156,-13524,17453,401984,855,-1544,0.7774947661868621,0
105157,-16058,19682,216142,2568,-14072,0.7797607274650321,0
105158,-16265,17654,26637,3648,-14476,0.3846030808950437,0
105159,-18690,14099,345056,628,-832,0.769225192407854,0
105160,-24085,11185,420910,1306,-8933,0.7777002908991231,0
105161,-21628,12685,369357,800,-9431,0.7936976457255621,0
105162,-21369,11512,46707,4696,-8666,0.6815259824908535,0
105163,-18071,12832,469831,3317,-9100,0.7913077222845207,0
105164,-15192,14375,401800,1053,-4103,0.7790811524315415,0
105165,-13603,4623,2452,3083,-2452,0.2102526528260654,0
105166,-21519,15728,399095,1585,-7063,0.7657391707648549,0
105167,-8983,19582,10438,4989,-10697,0.2826522220773027,0
105168,-10692,14903,342399,3461,-11598,0.7852875979502776,0
105169,-9271,15581,370932,1832,-3764,0.7867079586899123,0
105170,-23211,5224,18861,3586,-2969,0.6395054452696093,0
105171,-17879,19054,107605,1189,-1237,0.7871631391253917,0
105172,-9439,17438,54665,4171,-13157,0.5783261286521579,0
105173,-12601,19444,26027,3860,-3320,0.297650303580894,0
105174,-21499,19553,96559,4333,-3457,0.7954325378872811,0
105175,-10446,5177,9733,1469,-10671,0.37512751604011274,0
105176,-16058,19682,216142,2568,-14072,0.7797607274650321,0
105177,-23151,2628,212557,519,-14573,0.7932752844986697,0
105178,-24699,12169,11157,678,-11258,0.29155065549212306,0
105179,-17087,8352,5339,4922,-7113,0.30373185924768237,0
105180,-15236,15794,74190,3334,-14575,0.7489188240334412,0
105181,-12302,11332,16859,4491,-6355,0.38043583130655056,0
105182,-12149,15561,12015,3227,-2901,0.1560760158619593,0
105183,-8866,17207,20969,1866,-14154,0.27958362831138117,0
105184,-25536,18935,411710,1802,-8006,0.7862446049067471,0
105185,-16078,9788,393771,4283,-9926,0.7969204714780495,0
105186,-10722,11525,405613,4554,-3978,0.7957465377667164,0
105187,-8631,18306,61317,2592,-8814,0.6861145642364308,0
105188,-21100,18898,22869,342,-3157,0.2581937201760463,0
105189,-21370,15201,60556,3939,-10366,0.6414051018965634,0
105190,-16282,18290,283514,1361,-6289,0.7915111205222483,0
105191,-16045,14470,37343,3863,-9916,0.5536796270940256,0
105192,-20708,9587,452533,4045,-10508,0.7997544503393605,0
105193,-12077,7193,138989,980,-14375,0.7878956680853842,0
105194,-9949,18133,50230,2713,-7728,0.513635149773757,0
105195,-8866,17207,20969,1866,-14154,0.27958362831138117,0
105196,-17904,16376,14176,1333,-11990,0.15929269830876097,0
105197,-22123,17980,342452,3617,-10446,0.7785639045878643,0
105198,-14373,7005,451158,1818,-14440,0.7993097139338553,0
105199,-10751,7011,277628,1878,-10988,0.7769241972326811,0
105200,-22967,19166,89792,267,-7899,0.7659750427500318,0
105201,-23211,5224,18861,3586,-2969,0.6395054452696093,0
105202,-24719,15067,25185,2798,-11210,0.38712967041285395,0
105203,-19530,8594,434237,3162,-1313,0.7906064662670013,0
105204,-10750,8711,484661,1432,-2841,0.7949700633944402,0
105205,-23309,14745,393255,919,-7629,0.7957948118488033,0
105206,-16816,3038,7602,2013,-9425,0.505658142936094,0
105207,-8631,18306,61317,2592,-8814,0.6861145642364308,0
105208,-18327,12523,452845,4249,-11998,0.7907151300330896,0
105209,-12631,4656,378764,643,-9847,0.7894679050812299,0
105210,-10005,18521,469351,862,-10057,0.799119590098715,0
105211,-25533,11767,265022,3666,-10167,0.7988289570984094,0
105212,-13219,12034,238216,4364,-5936,0.787324347342519,0
105213,-18071,12832,469831,3317,-9100,0.7913077222845207,0
105214,-25320,7214,10102,2213,-4347,0.3764748600986302,0
105215,-22654,11993,41938,3280,-3710,0.6953281637855294,0
105216,-12610,17188,209705,1630,-2399,0.7726231432280064,0
105217,-17910,2683,4164,4625,-8313,0.4227333097274294,0
105218,-23645,16557,12374,2486,-10885,0.25931357993063797,0
105219,-14894,17741,32635,578,-14151,0.3025741492580357,0
105220,-8147,16068,42225,914,-13652,0.522326526188431,0
105221,-13886,1027,209018,152,-8792,0.7784781249047865,0
105222,-21685,13946,209924,1191,-7199,0.774279723540447,0
105223,-20774,14934,19890,3401,-10230,0.25652878231907844,0
105224,-10915,8251,159155,1198,-13180,0.7866992814463536,0
105225,-11160,10776,45147,3873,-5963,0.6664153178596278,0
105226,-16333,7888,27525,4153,-6651,0.6366769747433914,0
105227,-25536,18935,411710,1802,-8006,0.7862446049067471,0
105228,-22736,17408,57388,1802,-14281,0.6309418846464075,0
105229,-8631,18306,61317,2592,-8814,0.6861145642364308,0
105230,-25338,18467,205881,636,-3021,0.7962198999437159,0
105231,-19882,9705,347944,794,-5302,0.7923253441698723,0
105232,-19304,17195,10596,399,-12003,0.18210840024385358,0
105233,-16838,3444,3870,2057,-12272,0.37216081155112685,0
105234,-14009,9396,297012,2375,-6320,0.7794710388059872,0
105235,-14850,6179,4601,758,-5527,0.2232291063424946,0
105236,-22123,17980,342452,3617,-10446,0.7785639045878643,0
105237,-19883,7909,351008,1220,-6859,0.7760744519277416,0
105238,-14616,13223,21419,1770,-6354,0.2795323636853637,0
105239,-20031,10013,235222,4132,-11389,0.7988558801309321,0
105240,-24784,5733,238218,1497,-5574,0.7772319121333731,0
105241,-15527,18262,272620,2780,-2109,0.789402549980571,0
105242,-12845,3394,14482,1142,-8131,0.7053786516104632,0
105243,-22105,11630,338898,1065,-12484,0.781698735507773,0
105244,-24742,2355,391025,125,-1588,0.7654608713781861,0
105245,-17131,18466,239106,1863,-1265,0.7896736013949195,0
105246,-16520,16450,41336,449,-2478,0.4717405177517706,0
105247,-22382,7208,350847,1164,-9995,0.7922904256057303,0
105248,-19834,17914,221927,1417,-4556,0.7845133753629079,0
105249,-21532,19379,50708,2733,-14409,0.5341066774552468,0
105250,-24083,13598,7067,4409,-1086,0.24593958025224572,0
105251,-22144,18663,11599,4128,-5547,0.1781370869437519,0
105252,-11890,16585,212106,4434,-2842,0.788347002785255,0
105253,-13659,15852,176001,684,-11862,0.7625326020050911,0
105254,-11772,17423,37148,752,-1826,0.33270268355493743,0
105255,-10445,8121,25176,3389,-4024,0.57492162326848,0
105256,-8748,4582,17151,3649,-11264,0.7405687659181277,0
105257,-15603,13535,32743,3208,-9564,0.5199862009872539,0
105258,-10383,15618,99602,1575,-6527,0.7777348189666584,0
105259,-9018,4997,4772,1165,-7477,0.26027116527467525,0
105260,-11135,18545,369311,2210,-8226,0.7948246661643572,0
105261,-18412,15631,493765,979,-12960,0.7923525419199657,0
105262,-22454,18956,351984,3371,-7882,0.7887846941102187,0
105263,-20619,8921,90118,974,-9077,0.7734730633272396,0
105264,-14458,15021,155251,1207,-14384,0.7688558093715144,0
105265,-15123,19051,163380,2006,-11984,0.7914501904750748,0
105266,-9348,11042,20672,4147,-11916,0.39068964465927497,0
105267,-10110,18679,14232,4931,-11358,0.1550081822760798,0
105268,-13742,18493,325800,183,-3214,0.762113710565756,0
105269,-20890,3377,123003,750,-1797,0.7837099625350922,0
105270,-24040,9665,146799,273,-9654,0.7647990646553772,0
105271,-24315,5597,18326,1602,-9346,0.6124411474900395,0
105272,-11398,7265,6553,249,-2980,0.2485492175364749,0
105273,-12711,6357,25702,1134,-5695,0.659260291884165,0
105274,-10933,2357,162643,133,-6346,0.7714945214572855,0
105275,-14937,15391,37665,3363,-13562,0.39960766543884985,0
105276,-8382,7782,2972,2928,-12634,0.28980126234071635,0
105277,-11015,14004,203511,2603,-1353,0.7948512427892123,0
105278,-11772,17423,37148,752,-1826,0.33270268355493743,0
105279,-22897,17076,430691,532,-3743,0.7897798116144558,0
105280,-18843,17996,57773,2743,-10137,0.5697185887275382,0
105281,-15802,17220,325870,1797,-10485,0.7760145389033702,0
105282,-24608,3333,3373,485,-13728,0.1988179281119929,0
105283,-22144,18663,11599,4128,-5547,0.1781370869437519,0
105284,-22135,17184,495069,2239,-13267,0.7785356846413246,0
105285,-22618,18133,20203,2259,-10211,0.1836676952656707,0
105286,-25517,12658,44649,438,-4801,0.6306438303660702,0
105287,-19624,15842,247864,3917,-5280,0.787344685119177,0
105288,-17909,4772,69691,548,-11428,0.7813410452850991,0
105289,-14395,7996,474554,838,-2010,0.7799811637748203,0
105290,-22105,11630,338898,1065,-12484,0.781698735507773,0
105291,-20346,16463,151924,1966,-8147,0.7710933124642265,0
105292,-15309,7454,20178,2008,-7537,0.4438661802579662,0
105293,-13920,9507,19112,2771,-2154,0.35432068130575445,0
105294,-8121,12141,14276,502,-5633,0.35439093958887335,0
105295,-14474,10847,142890,384,-3299,0.7542061205794338,0
105296,-22690,19828,44751,2811,-9013,0.4364505509265474,0
105297,-12314,13950,15784,2545,-6986,0.30596651435910316,0
105298,-11827,19101,36171,777,-6787,0.41706415316847445,0
105299,-13359,1404,4227,4695,-9520,0.7845512764878593,0
105300,-13469,12737,357599,886,-13059,0.7739800389510229,0
105301,-11347,19385,383973,1865,-5672,0.799134217854787,0
105302,-24526,11227,105802,3080,-1534,0.798114125940686,0
105303,-22090,19926,59656,4234,-4109,0.5759988712470163,0
105304,-16636,11280,29088,1311,-13985,0.514675323780528,0
105305,-18549,9714,5275,3363,-10571,0.18058925660300726,0
105306,-21815,8786,425320,680,-11506,0.7648502960251341,0
105307,-22456,16309,313321,2122,-14153,0.7807942467074943,0
105308,-16817,18327,70289,764,-1,0.6308262927830112,0
105309,-15853,19462,211789,203,-3375,0.7555673655327693,0
105310,-22929,2895,196424,595,-1417,0.7832690903484343,0
105311,-13071,12877,138526,1912,-5982,0.7940815476555868,0
105312,-18894,16575,452731,2282,-11761,0.7915242629718594,0
105313,-17273,16810,266274,1104,-14139,0.783052826056918,0
105314,-23724,17330,69393,1947,-8946,0.6657029132004851,0
105315,-22536,12119,325289,1165,-8035,0.768322495070506,0
105316,-9138,11663,304960,4176,-2470,0.7927033855708107,0
105317,-20197,8532,450672,723,-7062,0.7620266732851415,0
105318,-12149,15561,12015,3227,-2901,0.1560760158619593,0
105319,-19171,14927,3396,4144,-618,0.20657441567323642,0
105320,-9199,13004,45170,4203,-2683,0.6284473733140075,0
105321,-16672,10621,5597,3181,-4856,0.13143483358364708,0
105322,-23591,6800,79655,1674,-11504,0.7959775369793166,0
105323,-21514,19496,32120,2950,-7564,0.3997309192368631,0
105324,-21175,11651,242304,1621,-12882,0.7697438830966854,0
105325,-15039,15567,114712,811,-765,0.7592971050531975,0
105326,-19317,19180,206934,874,-9610,0.7900260827078163,0
105327,-8193,5356,20111,4239,-12569,0.7410201397327966,0
105328,-23964,17962,244872,1104,-13924,0.7657428906999335,0
105329,-24393,13362,321910,1011,-6851,0.7912391584525701,0
105330,-10070,17137,370248,2420,-7838,0.7693243900346194,0
105331,-25536,18935,411710,1802,-8006,0.7862446049067471,0
105332,-14570,16441,414643,3749,-6181,0.7989145178202854,0
105333,-21339,18422,17977,2054,-13935,0.2585495260821862,0
105334,-17699,18377,52016,1848,-409,0.5341510748234986,0
105335,-15471,19305,148141,727,-10315,0.7712963442142131,0
105336,-19230,13523,498478,807,-11358,0.7787824577873613,0
105337,-9271,15581,370932,1832,-3764,0.7867079586899123,0
105338,-23833,7542,442905,3070,-7567,0.7937517498633903,0
105339,-22394,16749,48122,4729,-11940,0.5958967153288781,0
105340,-23702,11179,402734,1019,-5647,0.7877220528696995,0
105341,-22536,12119,325289,1165,-8035,0.768322495070506,0
105342,-21784,8822,91249,3800,-6372,0.7957738709950608,0
105343,-21862,13373,45089,2073,-12033,0.6571300975508851,0
105344,-12594,8878,7001,1021,-8695,0.17732449166186648,0
105345,-17159,9377,256811,552,-6574,0.7894208753587728,0
105346,-16751,8486,499456,3704,-3845,0.7959021867520376,0
105347,-22936,18182,78212,1452,-12243,0.6690108829920179,0
105348,-18956,4657,174192,1545,-10192,0.7897978271455217,0
105349,-7442,12987,49307,1914,-13299,0.7557419006686493,0
105350,-20375,6432,650,2161,-2137,0.09080990106022711,0
105351,-14616,13223,21419,1770,-6354,0.2795323636853637,0
105352,-7716,13062,20475,4186,-843,0.44953635709026213,0
105353,-19816,7890,67849,668,-1965,0.7991091674361869,0
105354,-25021,12327,273792,1767,-2497,0.7678452706112302,0
105355,-11716,11044,460744,2485,-12296,0.793452155483076,0
105356,-21869,3605,216807,808,-9731,0.7910542872007065,0
105357,-19530,8594,434237,3162,-1313,0.7906064662670013,0
105358,-25295,18390,55036,1037,-13634,0.586961786919965,0
105359,-9741,10304,5727,2751,-7845,0.17441573779710184,0
105360,-10398,4039,14180,3078,-2972,0.7184708639448799,0
105361,-24388,10310,68268,1549,-12941,0.766955322502226,0
105362,-25396,15869,455209,268,-6442,0.7539326566706974,0
105363,-21477,19756,61529,1915,-9617,0.5098082833597481,0
105364,-17382,10053,26347,4008,-4236,0.5518238766062249,0
105365,-11015,14004,203511,2603,-1353,0.7948512427892123,0
105366,-21164,17841,378223,3335,-12024,0.7901132377618907,0
105367,-18390,8174,373289,1251,-8223,0.7866864735435408,0
105368,-25179,18378,468307,1886,-3923,0.798018348758644,0
105369,-21356,17695,450707,4725,-8190,0.7769872564933814,0
105370,-17946,7845,24185,4059,-8621,0.617632744527186,0
105371,-14657,7264,15572,3599,-9731,0.4269913318084792,0
