SK_ID_PREV,SK_ID_CURR,AMT_APPLICATION,AMT_CREDIT,NAME_CONTRACT_STATUS
403751,101322,152505,175399,Approved
403752,100467,234647,47755,Refused
403753,107257,212024,135538,Approved
403754,100457,49394,76719,Refused
403755,105026,164542,241727,Refused
403756,102826,293208,117451,Refused
403757,106407,286582,32756,Approved
403758,103552,129333,146392,Refused
403759,104495,106789,242469,Refused
403760,105287,103609,5653,Refused
403761,107319,81680,107222,Refused
403762,103597,178719,55443,Refused
403763,106057,84705,212939,Approved
403764,106667,174450,109824,Refused
403765,104839,14266,200309,Refused
403766,105104,30357,4761,Refused
403767,101249,263624,222102,Refused
403768,100159,181585,20837,Approved
403769,107636,145885,177776,Refused
403770,105329,24535,232358,Approved
403771,103756,212659,134070,Refused
403772,101296,150473,256868,Approved
403773,105315,252777,55870,Approved
403774,104115,198207,196377,Approved
403775,107066,215996,206831,Refused
403776,105452,177813,1068,Refused
403777,101609,123539,52387,Refused
403778,100672,86387,227469,Approved
403779,101397,246724,252029,Approved
403780,104384,291577,85258,Approved
403781,107575,192474,279622,Approved
403782,107503,276147,155052,Refused
403783,104577,218543,207250,Refused
403784,103145,250152,278048,Approved
403785,103349,154185,115342,Refused
403786,101872,229515,209060,Refused
403787,106091,233265,149511,Approved
403788,102143,260295,8127,Approved
403789,107073,63992,166732,Approved
403790,103333,94857,48301,Approved
403791,102746,267949,207256,Approved
403792,104409,269054,49144,Refused
403793,103371,204032,296240,Refused
403794,106037,171811,247674,Approved
403795,104583,229650,199550,Approved
403796,101687,221757,187874,Refused
403797,100867,246631,2591,Approved
403798,101320,55671,214567,Approved
403799,104984,156344,155975,Approved
403800,101075,78934,209080,Approved
403801,101514,235927,191892,Refused
403802,105998,161304,35964,Refused
403803,107106,244894,239680,Refused
403804,106071,123493,42531,Approved
403805,102009,3443,69704,Refused
403806,107149,284440,211985,Refused
403807,102874,169916,258448,Approved
403808,105264,297428,98854,Refused
403809,102545,281291,38013,Approved
403810,102435,248714,146379,Approved
403811,107079,178619,102334,Refused
403812,104484,250956,138449,Refused
403813,102772,41469,260507,Approved
403814,105229,6704,283410,Refused
403815,107850,40614,264300,Refused
403816,104761,250835,92222,Refused
403817,101038,40672,48841,Approved
403818,102244,5172,2482,Refused
403819,101915,23245,80050,Refused
403820,104782,279042,13919,Approved
403821,107639,23658,105711,Refused
403822,107123,180970,80585,Refused
403823,104502,232881,122833,Approved
403824,106273,144901,299116,Approved
403825,100867,172825,74403,Refused
403826,104744,102507,37596,Approved
403827,102319,191465,30229,Approved
403828,100004,294444,165640,Refused
403829,101173,37209,123836,Refused
403830,100322,264931,228855,Refused
403831,100020,154753,8496,Approved
403832,103519,1984,102437,Refused
403833,100960,102991,49868,Approved
403834,101204,187965,133854,Approved
403835,107754,187585,137942,Approved
403836,105146,200372,142442,Approved
403837,106748,178438,233861,Refused
403838,102050,32710,83107,Approved
403839,107064,28600,164687,Approved
403840,101297,235956,112083,Approved
403841,105871,164988,129143,Approved
403842,101381,107518,11971,Refused
403843,102095,127088,57614,Refused
403844,101794,118670,272082,Approved
403845,104425,132821,161781,Refused
403846,102128,85074,292947,Refused
403847,103612,293487,235554,Approved
403848,104606,5535,33573,Refused
403849,106987,269816,212182,Approved
403850,106995,32262,249917,Approved
403851,102016,282579,51968,Approved
403852,105796,9770,170544,Approved
403853,104640,104030,157512,Refused
403854,102187,93422,136938,Refused
403855,105068,222190,229882,Refused
403856,105213,36026,250006,Refused
403857,104972,185971,257139,Approved
403858,101562,82627,52402,Refused
403859,105561,277425,201576,Refused
403860,105960,176101,244302,Approved
403861,104530,151020,38986,Approved
403862,102343,63507,56208,Refused
403863,107570,279798,226615,Approved
403864,107762,231225,290242,Approved
403865,100975,172221,6071,Approved
403866,104755,15983,243929,Approved
403867,100469,17968,64831,Refused
403868,107573,117933,287244,Refused
403869,104962,183914,16895,Approved
403870,104489,258764,141806,Refused
403871,105842,193478,62446,Refused
403872,104116,226017,179647,Approved
403873,105109,92947,291625,Approved
403874,102859,260072,263428,Approved
403875,101889,135940,247052,Refused
403876,106218,131787,277099,Refused
403877,100779,46851,189301,Refused
403878,103974,35507,158420,Refused
403879,100836,154658,184955,Refused
403880,104390,135416,74558,Refused
403881,101705,121173,290187,Approved
403882,101896,55596,9784,Refused
403883,102804,100773,27744,Refused
403884,105762,230888,147463,Refused
403885,102015,133653,86033,Approved
403886,100577,56030,222329,Refused
403887,100472,180093,170194,Refused
403888,101534,78283,101495,Refused
403889,105492,10385,5358,Approved
403890,102326,175393,270639,Refused
403891,102046,108507,224522,Refused
403892,104738,13029,286769,Refused
403893,102841,98492,27043,Approved
403894,100706,273516,140606,Refused
403895,105489,88218,40684,Refused
403896,103556,173436,101888,Approved
403897,107108,277165,118114,Refused
403898,100593,154811,10637,Refused
403899,101833,173285,282863,Approved
403900,104331,222166,43907,Approved
403901,103131,275506,243275,Approved
403902,103558,216304,285393,Approved
403903,105710,189837,75765,Approved
403904,100612,64789,67179,Approved
403905,100763,13614,55257,Refused
403906,107053,190178,168534,Approved
403907,100835,266947,57390,Approved
403908,102648,46367,12987,Refused
403909,101876,248496,163545,Refused
403910,102996,85209,107069,Refused
403911,107111,112798,2528,Approved
403912,106529,124441,205132,Approved
403913,103882,88447,36598,Refused
403914,104575,127722,183032,Approved
403915,105545,48661,6528,Refused
403916,106783,173615,50078,Refused
403917,104705,209107,123982,Approved
403918,101383,98055,65762,Refused
403919,107838,203933,70182,Refused
403920,106874,13213,258809,Refused
403921,106140,50967,284097,Refused
403922,105961,139095,265300,Approved
403923,100579,237113,172186,Approved
403924,101295,119463,154289,Approved
403925,104536,173883,114030,Approved
403926,104357,134530,253690,Refused
403927,103443,60627,43291,Refused
403928,103994,269532,102207,Refused
403929,105362,131410,53838,Refused
403930,104055,294564,42726,Refused
403931,100957,286054,284623,Approved
403932,101748,90910,238451,Refused
403933,103382,99230,115216,Refused
403934,101159,237491,253799,Refused
403935,100106,170309,110504,Refused
403936,100528,231225,191050,Approved
403937,103737,151704,113312,Refused
403938,101592,58731,218075,Approved
403939,105324,276618,185677,Refused
403940,105717,66307,79572,Refused
403941,105140,133412,44416,Refused
403942,105799,230327,209308,Refused
403943,102803,206111,61006,Refused
403944,103776,257911,140242,Approved
403945,103154,69054,235087,Approved
403946,104190,280722,76264,Refused
403947,101417,109512,100304,Approved
403948,107039,235247,125010,Refused
403949,102337,52736,218015,Approved
403950,107331,2294,84300,Refused
403951,106528,208220,72085,Refused
403952,107098,4380,170141,Approved
403953,104968,36280,73033,Refused
403954,101771,57285,291755,Refused
403955,107105,249577,266518,Refused
403956,104693,11315,36410,Refused
403957,106270,15733,96063,Refused
403958,101447,86627,21938,Refused
403959,107430,201631,258522,Approved
403960,104236,197815,294328,Approved
403961,107477,135666,177061,Refused
403962,103662,4523,40281,Approved
403963,105260,267860,299445,Approved
403964,101194,61691,106823,Approved
403965,107576,119004,69651,Refused
403966,103184,6517,190553,Approved
403967,103269,205716,168166,Approved
403968,102983,158244,19625,Refused
403969,107647,50160,84176,Approved
403970,107701,19812,236745,Refused
403971,106260,79427,184794,Refused
403972,102020,203523,46548,Approved
403973,102689,219545,191588,Refused
403974,102776,108784,52387,Approved
403975,100163,144604,257111,Refused
403976,106271,5755,91684,Approved
403977,100714,73836,76703,Refused
403978,105822,77982,39533,Approved
403979,107312,132645,13511,Refused
403980,100348,242582,103598,Approved
403981,101455,131659,16930,Approved
403982,101111,202482,274312,Approved
403983,102720,256697,6714,Refused
403984,106091,220207,214723,Refused
403985,106308,219189,295721,Approved
403986,100557,179065,44273,Approved
403987,104668,273312,231233,Approved
403988,103579,296493,61644,Approved
403989,106885,170888,286061,Approved
403990,103700,270411,174505,Refused
403991,102081,263030,153928,Approved
403992,105694,235526,54873,Approved
403993,100174,290026,53422,Refused
403994,106558,178594,206568,Refused
403995,106940,238568,243490,Approved
403996,101787,90772,253289,Refused
403997,105414,39355,236652,Approved
403998,105755,14975,159842,Refused
403999,100986,279868,271497,Refused
404000,104615,143959,77664,Approved
404001,104160,213791,160900,Approved
404002,103460,98821,257443,Approved
404003,107602,36553,255155,Approved
404004,102504,258163,3916,Approved
404005,103968,197984,204191,Refused
404006,106071,246711,209969,Refused
404007,100258,67458,31730,Refused
404008,103543,73659,98437,Approved
404009,102973,248434,23141,Refused
404010,101672,159747,164523,Refused
404011,102426,159517,77548,Refused
404012,103690,9497,153991,Approved
404013,100131,184332,160278,Refused
404014,105464,160542,66694,Refused
404015,100304,46127,297050,Approved
404016,102255,153141,41327,Refused
404017,107280,180541,198655,Approved
404018,100940,246312,111019,Refused
404019,101068,291801,134866,Approved
404020,101670,199812,239016,Approved
404021,100459,62103,172969,Refused
404022,104444,173618,58771,Refused
404023,101641,234302,179121,Refused
404024,103768,178218,44986,Approved
404025,102157,74379,175685,Refused
404026,106333,255066,58400,Refused
404027,101321,230383,261464,Approved
404028,103921,295047,18987,Approved
404029,106875,8504,143071,Approved
404030,104488,11058,23160,Refused
404031,100342,130927,64050,Refused
404032,101968,258701,5210,Approved
404033,107148,244977,42050,Refused
404034,103053,63793,233300,Refused
404035,100876,18707,171025,Refused
404036,103895,175317,275722,Approved
404037,102460,129055,201292,Approved
404038,100599,216400,295039,Refused
404039,104656,68893,258709,Approved
404040,103779,153783,252531,Refused
404041,104988,107224,209850,Refused
404042,103387,85964,123851,Refused
404043,107457,99289,283410,Refused
404044,102694,148880,258041,Approved
404045,106460,93398,260469,Approved
404046,102905,182407,54992,Approved
404047,101937,225588,51770,Refused
404048,105114,275900,141727,Refused
404049,104146,184907,231553,Approved
404050,104587,35658,129878,Approved
404051,102520,147522,39826,Refused
404052,103044,179355,168455,Approved
404053,106129,169985,64069,Refused
404054,107037,298171,65646,Refused
404055,104506,12318,163204,Approved
404056,106280,83218,283461,Refused
404057,107582,105620,220818,Refused
404058,106909,157900,183282,Refused
404059,102517,232494,188089,Approved
404060,101377,270166,291760,Approved
404061,104658,265156,105474,Refused
404062,103982,18924,230097,Approved
404063,103176,41905,30999,Approved
404064,100224,243626,247388,Approved
404065,100848,154847,42330,Approved
404066,104331,58291,227949,Approved
404067,105513,54250,83064,Refused
404068,102357,102874,172760,Approved
404069,101244,47720,19223,Refused
404070,101040,141385,208590,Refused
404071,106028,211158,263547,Approved
404072,107832,239977,125085,Approved
404073,105480,201733,193109,Refused
404074,105757,225798,122855,Refused
404075,107706,111023,279323,Approved
404076,101248,202852,252206,Approved
404077,104570,81536,228681,Refused
404078,105438,205460,12309,Refused
404079,100052,118978,18394,Refused
404080,100640,227874,117020,Refused
404081,103185,217425,30120,Refused
404082,100973,279578,216867,Refused
404083,100581,153908,100632,Approved
404084,101504,255512,276234,Refused
404085,102016,221075,158582,Refused
404086,100890,230177,285958,Approved
404087,107639,280436,39357,Refused
404088,104613,284111,133432,Approved
404089,100400,231792,136236,Refused
404090,104981,287686,272346,Refused
404091,103289,189100,238857,Approved
404092,105856,54495,141917,Refused
404093,105168,140202,186057,Refused
404094,101691,266791,95181,Refused
404095,107297,273035,166909,Refused
404096,101307,55217,42078,Refused
404097,100370,54915,36658,Approved
404098,103931,215373,52954,Approved
404099,102244,239106,277158,Approved
404100,103286,116892,217599,Refused
404101,107787,31689,229228,Approved
404102,100827,268951,234756,Approved
404103,102503,290150,142070,Refused
404104,100998,167396,206948,Approved
404105,101189,17829,256377,Refused
404106,104789,15273,166029,Approved
404107,107167,144503,221344,Refused
404108,100056,175540,179631,Approved
404109,101003,14426,8582,Approved
404110,105222,55116,222009,Approved
404111,107335,75407,89251,Approved
404112,102169,177657,1973,Refused
404113,103091,4845,47774,Refused
404114,103322,35959,291517,Approved
404115,107384,194980,293475,Approved
404116,105732,277150,14230,Refused
404117,101499,246403,48432,Refused
404118,106615,248779,60521,Refused
404119,105117,171605,176899,Approved
404120,101038,94290,272597,Approved
404121,101229,24996,190299,Approved
404122,106337,67632,242106,Approved
404123,102029,109789,70510,Refused
404124,106284,21256,262972,Refused
404125,103875,229451,193138,Refused
404126,104143,206035,120416,Approved
404127,101614,33845,204313,Approved
404128,102746,64097,298956,Refused
404129,104339,169734,186903,Refused
404130,101512,200435,39145,Approved
404131,102261,196116,220391,Refused
404132,104869,181929,186664,Refused
404133,107234,200969,80019,Refused
404134,107235,275744,226266,Approved
404135,103951,4659,47534,Approved
404136,106237,156058,41494,Approved
404137,103285,62943,241789,Approved
404138,105130,144143,271560,Approved
404139,100253,49491,225363,Approved
