SK_ID_BUREAU,SK_ID_CURR,CREDIT_ACTIVE,AMT_CREDIT_SUM,DAYS_CREDIT
304903,104903,Active,98377,-1596
304904,101361,Active,95792,-167
304905,101658,Active,188656,-1585
304906,107297,Closed,120959,-1100
304907,101686,Closed,129944,-152
304908,107834,Closed,94631,-1378
304909,106482,Active,169972,-1506
304910,102295,Active,118727,-475
304911,103099,Closed,157173,-1950
304912,102108,Closed,879,-1768
304913,101129,Active,131177,-677
304914,100099,Closed,93263,-599
304915,103331,Active,54681,-1609
304916,106781,Active,117146,-1422
304917,103642,Closed,186575,-1842
304918,101808,Active,107271,-386
304919,107480,Closed,82738,-1516
304920,102148,Active,79656,-1885
304921,107497,Closed,12745,-957
304922,105969,Closed,32736,-913
304923,101898,Closed,542,-741
304924,101450,Active,168523,-418
304925,105241,Active,149769,-1750
304926,106273,Closed,15526,-683
304927,100305,Active,65438,-1705
304928,105311,Closed,183943,-1963
304929,100455,Closed,97145,-722
304930,106609,Active,164451,-1877
304931,105178,Closed,175811,-1543
304932,104785,Closed,100070,-474
304933,107442,Active,14857,-80
304934,107267,Active,176889,-1211
304935,105142,Closed,183177,-1632
304936,101045,Closed,183843,-511
304937,100651,Active,80681,-1983
304938,107102,Active,120352,-1096
304939,102251,Closed,71221,-16
304940,104992,Closed,14823,-1501
304941,107730,Active,22508,-543
304942,105152,Closed,194402,-321
304943,101023,Active,112617,-213
304944,106925,Active,64495,-1969
304945,100550,Closed,135357,-528
304946,102993,Closed,176110,-1617
304947,102024,Closed,87861,-1920
304948,101053,Closed,21119,-251
304949,105759,Closed,64386,-726
304950,102745,Closed,177445,-179
304951,107426,Closed,41699,-1612
304952,100285,Active,57422,-1902
304953,107821,Active,66422,-1432
304954,104474,Active,85051,-1463
304955,107498,Closed,96163,-686
304956,104878,Active,190985,-1211
304957,103005,Active,116746,-904
304958,104094,Closed,165717,-488
304959,107338,Closed,164620,-756
304960,102974,Active,168634,-1139
304961,102535,Closed,88097,-236
304962,100158,Closed,179597,-841
304963,105938,Closed,88334,-420
304964,106132,Active,196442,-1605
304965,105443,Active,26264,-1511
304966,104599,Closed,56961,-312
304967,104522,Active,99536,-1951
304968,100475,Closed,135088,-858
304969,105373,Closed,154136,-255
304970,107877,Closed,93453,-446
304971,104357,Closed,97179,-753
304972,102305,Active,5076,-552
304973,101523,Closed,7215,-821
304974,106491,Closed,73197,-1159
304975,105332,Closed,7168,-1203
304976,107716,Closed,190198,-1255
304977,106976,Active,143001,-1816
304978,104890,Closed,147614,-1755
304979,103235,Closed,18476,-464
304980,101911,Active,54068,-541
304981,103385,Closed,99637,-1868
304982,107458,Closed,74852,-595
304983,102182,Active,28456,-711
304984,106731,Active,31283,-785
304985,105808,Active,20855,-874
304986,105494,Closed,146786,-1653
304987,100155,Closed,74540,-1876
304988,100769,Closed,61830,-1286
304989,101113,Closed,146574,-1190
304990,104659,Closed,104641,-934
304991,106030,Closed,43578,-1941
304992,106316,Active,46111,-11
304993,100105,Closed,162006,-230
304994,106387,Closed,188627,-1646
304995,100469,Active,80077,-66
304996,102914,Active,7345,-1329
304997,105509,Closed,120980,-535
304998,102852,Active,114370,-1990
304999,102287,Active,44297,-172
305000,106226,Active,108288,-1385
305001,100636,Closed,132893,-277
305002,101469,Closed,171271,-141
305003,106640,Closed,114165,-731
305004,105546,Closed,88850,-338
305005,105722,Active,135710,-1512
305006,106681,Active,115310,-1147
305007,101686,Active,22780,-142
305008,100716,Active,31206,-1593
305009,107042,Active,104496,-510
305010,101110,Active,132207,-1703
305011,103219,Active,26883,-537
305012,101360,Active,88305,-972
305013,107331,Closed,128787,-800
305014,104424,Closed,97079,-1069
305015,106081,Active,193060,-1683
305016,103280,Closed,32648,-1508
305017,103945,Closed,29154,-1598
305018,103152,Active,146921,-1315
305019,102483,Active,87777,-713
305020,100183,Active,126852,-530
305021,104873,Closed,91522,-812
305022,105196,Closed,106865,-1111
305023,100393,Active,33379,-1449
305024,102444,Active,29219,-703
305025,105965,Closed,22393,-1582
305026,100748,Closed,54930,-707
305027,102093,Closed,123915,-1853
305028,100624,Active,128703,-1549
305029,106701,Closed,157656,-310
305030,103995,Closed,184212,-1554
305031,102584,Active,97857,-969
305032,105416,Active,57266,-1640
305033,104706,Active,167580,-33
305034,101585,Active,9430,-1016
305035,101625,Closed,84733,-862
305036,103379,Active,146216,-1093
305037,102254,Closed,160646,-587
305038,104755,Closed,72318,-1718
305039,104127,Active,147134,-835
305040,102150,Closed,86149,-1302
305041,100157,Active,155286,-45
305042,100471,Closed,28588,-1043
305043,106137,Active,95843,-1628
305044,102126,Closed,152262,-379
305045,106026,Closed,153995,-321
305046,101099,Closed,120197,-69
305047,102972,Active,191065,-87
305048,101523,Closed,155095,-1857
305049,105102,Active,155045,-1707
305050,107309,Closed,106357,-1716
305051,107093,Closed,108445,-980
305052,105926,Active,181812,-515
305053,103662,Closed,157870,-752
305054,106544,Closed,15179,-303
305055,100635,Active,166787,-1265
305056,106136,Active,82631,-1087
305057,103816,Active,14299,-1614
305058,106113,Closed,44099,-1320
305059,103225,Closed,69651,-1775
305060,101822,Closed,186698,-1219
305061,101358,Closed,116133,-1620
305062,101904,Closed,59096,-386
305063,106820,Closed,31822,-1877
305064,106830,Active,130654,-846
305065,105936,Closed,9600,-957
305066,100386,Active,92683,-94
305067,102168,Active,120610,-469
305068,102742,Active,103122,-560
305069,104716,Active,26872,-1100
305070,106515,Closed,137299,-1397
305071,101572,Closed,92236,-376
305072,102090,Closed,198899,-430
305073,106470,Closed,89007,-245
305074,104258,Active,54275,-32
305075,107616,Active,125909,-182
305076,102749,Active,43861,-1020
305077,101597,Active,105815,-806
305078,103388,Active,40838,-593
305079,102229,Closed,118495,-1964
305080,106595,Closed,143754,-888
305081,102609,Closed,190476,-1761
305082,103234,Closed,162505,-705
305083,105246,Closed,148341,-28
305084,103513,Active,15730,-16
305085,107412,Closed,2457,-1146
305086,104930,Active,159489,-150
305087,103847,Active,169618,-318
305088,103826,Closed,105842,-251
305089,104636,Closed,138025,-795
305090,104417,Active,118048,-321
305091,102636,Closed,11218,-491
305092,105717,Closed,9921,-664
305093,106409,Closed,197351,-1843
305094,104763,Closed,29606,-1460
305095,106894,Closed,17405,-773
305096,107607,Closed,13468,-905
305097,105817,Closed,103156,-227
305098,107280,Closed,148569,-1269
305099,102828,Closed,26026,-823
305100,101085,Closed,121434,-1987
305101,102563,Closed,47112,-839
305102,105187,Active,9654,-1268
305103,103193,Closed,117242,-159
305104,102604,Closed,23849,-205
305105,103005,Closed,10843,-248
305106,100924,Closed,73947,-1508
305107,107803,Active,161115,-172
305108,104426,Closed,81240,-281
305109,105656,Active,48141,-1305
305110,105207,Active,99161,-1457
305111,101586,Closed,73925,-756
305112,103290,Closed,111182,-1675
305113,103558,Closed,65676,-903
305114,104039,Active,71221,-527
305115,105704,Closed,144104,-445
305116,101538,Active,181821,-956
305117,100470,Closed,108094,-1942
305118,102820,Active,101975,-1510
305119,102671,Closed,28489,-850
305120,100167,Active,112357,-1098
305121,106880,Closed,101837,-88
305122,107077,Active,89689,-1128
305123,106601,Active,160592,-1259
305124,107031,Active,92579,-967
305125,104632,Active,102527,-1119
305126,105006,Active,46205,-1376
305127,101351,Active,77925,-143
305128,104618,Closed,192097,-1450
305129,105317,Closed,93561,-1848
305130,102856,Closed,198377,-854
305131,105872,Active,104230,-1413
305132,101570,Active,36522,-327
305133,101677,Active,167502,-1846
305134,101913,Active,119139,-422
305135,100440,Active,133077,-1187
305136,107736,Closed,80992,-810
305137,107819,Active,153113,-416
305138,100833,Closed,35528,-1728
305139,100959,Active,192570,-652
305140,102793,Closed,49783,-1810
305141,103560,Active,63645,-1915
305142,107882,Active,120830,-1126
305143,103486,Active,147349,-1906
305144,106650,Closed,113948,-1545
305145,107471,Active,176510,-157
305146,106423,Closed,92512,-881
305147,100256,Active,59634,-466
305148,100387,Active,43596,-1561
305149,100264,Closed,162677,-1551
305150,103547,Active,23235,-751
305151,103674,Closed,55413,-757
305152,100300,Closed,64724,-1389
305153,107302,Active,57263,-429
305154,105032,Closed,87971,-991
305155,103444,Active,133101,-1768
305156,102550,Closed,102542,-262
305157,105674,Active,65837,-1570
305158,106823,Active,129119,-1121
305159,105110,Active,179560,-1071
305160,107666,Active,12668,-1912
305161,100303,Closed,73783,-1342
305162,101742,Closed,160711,-581
305163,102747,Active,35304,-429
305164,102844,Closed,151353,-1939
305165,106471,Active,102045,-1710
305166,107636,Closed,13479,-1332
305167,102150,Active,97699,-1219
305168,103922,Active,125878,-1701
305169,107474,Closed,151704,-438
305170,102877,Active,171522,-1698
305171,100200,Active,3462,-312
305172,105306,Closed,41320,-1511
305173,105834,Active,6532,-1514
305174,100919,Closed,113392,-1207
305175,107479,Closed,86603,-327
305176,102360,Active,112422,-878
305177,103946,Closed,153943,-1097
305178,107430,Closed,16860,-383
305179,100930,Closed,114019,-1300
305180,103603,Closed,173640,-1854
305181,105961,Closed,63215,-1629
305182,101441,Closed,16755,-983
305183,104797,Active,181511,-279
305184,105656,Active,97902,-1815
305185,107057,Active,49985,-681
305186,105261,Active,25887,-867
305187,106944,Active,121452,-1446
305188,102109,Closed,32167,-209
305189,106739,Active,11738,-186
305190,100178,Closed,76385,-935
305191,105334,Active,94124,-1899
305192,105205,Closed,119247,-373
305193,104499,Active,80684,-420
305194,100119,Active,69853,-1841
305195,106200,Active,134921,-1809
305196,105165,Active,177710,-1650
305197,101502,Closed,146955,-1632
305198,105351,Closed,151794,-27
305199,105483,Closed,29574,-615
305200,106376,Active,77426,-1944
305201,103606,Closed,2298,-1557
305202,101948,Active,186388,-974
305203,106232,Active,81336,-793
305204,105205,Closed,6802,-1536
305205,102846,Active,100637,-590
305206,105630,Closed,97447,-1914
305207,107453,Closed,136872,-1377
305208,104484,Active,144824,-665
305209,107429,Closed,170454,-601
305210,100255,Closed,32302,-306
305211,105418,Closed,76929,-242
305212,104718,Active,122114,-257
305213,102040,Closed,163848,-1888
305214,106180,Active,59556,-573
305215,101590,Closed,166102,-662
305216,104273,Active,156002,-1159
305217,102020,Active,194962,-1355
305218,103138,Active,13382,-217
305219,106311,Active,40702,-736
305220,104894,Active,175101,-698
305221,104417,Active,139748,-528
305222,101304,Active,103948,-1782
305223,100536,Closed,135867,-837
305224,104896,Closed,109509,-1229
305225,104114,Closed,127246,-1417
305226,106256,Closed,23582,-1021
305227,100744,Active,107799,-1315
305228,102885,Active,66878,-740
305229,107492,Closed,34632,-12
305230,104651,Closed,119993,-917
305231,104071,Active,13726,-451
305232,106520,Active,187026,-1434
305233,107120,Closed,161723,-1733
305234,107507,Closed,72998,-1102
305235,107655,Active,80978,-737
305236,102334,Closed,198169,-928
305237,100807,Closed,119087,-1714
305238,103716,Closed,186665,-1250
305239,101313,Active,197656,-278
305240,100423,Closed,80355,-648
305241,100733,Closed,103581,-549
305242,102082,Closed,43932,-1129
305243,101404,Closed,114783,-460
305244,102386,Closed,57754,-933
305245,100726,Closed,48731,-1252
305246,106131,Closed,4912,-702
305247,103840,Active,158318,-228
305248,101443,Closed,76690,-1098
305249,105269,Active,120906,-641
305250,102034,Active,178631,-914
305251,106114,Active,128042,-150
305252,103029,Closed,143329,-1448
305253,103097,Active,84326,-1415
305254,103888,Closed,86691,-1049
305255,102465,Closed,27947,-106
305256,105988,Closed,65578,-1349
305257,101637,Active,21976,-1006
305258,103836,Active,181171,-306
305259,106684,Active,3779,-1524
305260,105800,Active,42204,-861
305261,107102,Closed,47705,-1366
305262,102848,Closed,108180,-1657
305263,102812,Closed,74280,-903
305264,103751,Closed,182509,-805
305265,102423,Closed,93247,-1306
305266,105459,Closed,122163,-1568
305267,107344,Active,153288,-1395
305268,100899,Active,13862,-503
305269,101462,Active,137341,-1871
305270,104713,Active,119090,-395
305271,102206,Closed,45180,-1397
305272,103088,Active,110039,-1523
305273,103386,Active,88619,-1289
305274,103926,Active,92151,-1558
305275,105107,Closed,182235,-207
305276,104392,Active,130857,-1342
305277,107809,Active,11642,-1686
305278,105034,Closed,126881,-260
305279,100705,Active,39592,-1556
305280,103681,Closed,94959,-471
305281,101518,Closed,138439,-186
305282,107586,Closed,100139,-1609
305283,104642,Closed,11143,-20
305284,101497,Closed,99788,-1872
305285,105585,Active,46934,-1945
305286,106880,Active,47715,-1090
305287,103892,Closed,114546,-1115
305288,107250,Closed,198169,-722
305289,103309,Closed,700,-895
305290,104942,Closed,20625,-1689
305291,100618,Active,177234,-107
305292,106529,Closed,13816,-186
305293,106990,Active,197080,-1484
305294,105495,Closed,83160,-457
305295,101152,Closed,113235,-1679
305296,100692,Closed,181762,-1335
305297,107433,Active,7938,-1103
305298,102084,Active,169137,-1010
305299,100150,Active,110684,-1035
305300,102345,Active,103713,-1730
305301,101007,Closed,100200,-1082
305302,102383,Active,120872,-323
305303,101380,Closed,121050,-197
305304,100053,Closed,155362,-664
305305,101846,Active,82580,-1780
305306,101235,Closed,176781,-1200
305307,104213,Active,135386,-72
305308,105002,Active,96132,-724
305309,107822,Closed,51925,-5
305310,103927,Closed,173283,-119
305311,101774,Active,20597,-1816
305312,103281,Closed,168679,-1640
305313,105360,Closed,77914,-1488
305314,107510,Active,128899,-1971
305315,103796,Active,63472,-1305
305316,105064,Active,75244,-1509
305317,102532,Active,30705,-1673
305318,104975,Active,69808,-1356
305319,100706,Active,116562,-1575
305320,100780,Closed,162248,-481
305321,100671,Closed,32082,-855
305322,107164,Active,9348,-1406
305323,104488,Active,158540,-385
305324,103574,Closed,174299,-936
305325,105850,Closed,182248,-1539
305326,102975,Closed,9840,-52
305327,103653,Active,185462,-421
305328,105643,Active,98132,-1548
305329,104804,Active,31570,-637
305330,100195,Active,174262,-784
305331,106628,Active,56761,-1184
305332,101281,Closed,111112,-923
305333,105537,Active,117753,-64
305334,105267,Active,195349,-1244
305335,105276,Closed,81029,-1048
305336,104948,Closed,166537,-589
305337,101071,Active,31022,-1686
305338,103210,Closed,9887,-1624
305339,103822,Closed,2197,-34
305340,102961,Active,17473,-1373
305341,103011,Closed,7419,-1392
305342,101018,Active,30685,-629
305343,105771,Active,55040,-242
305344,102906,Active,56122,-290
305345,103039,Active,169019,-252
305346,100077,Closed,193564,-699
305347,102622,Active,191984,-242
305348,107594,Closed,198794,-194
305349,106643,Closed,76592,-1724
305350,101004,Closed,151813,-759
305351,102157,Active,85869,-230
305352,100118,Active,119474,-340
305353,105324,Closed,162424,-1601
305354,106474,Active,18301,-767
305355,103373,Closed,34271,-1149
305356,101094,Closed,38489,-465
305357,104998,Closed,98273,-1513
305358,105955,Active,1746,-1223
305359,101397,Closed,161041,-402
305360,100550,Closed,175999,-29
305361,105574,Closed,116476,-1098
305362,100602,Active,101468,-91
305363,100239,Closed,174877,-1528
305364,105744,Active,12206,-269
305365,103592,Active,85364,-643
305366,104106,Active,24131,-1311
305367,102595,Closed,173272,-217
305368,106944,Active,82839,-1033
305369,107436,Active,181678,-551
305370,100212,Closed,99362,-37
305371,107849,Closed,187183,-1184
305372,106649,Active,125880,-1479
305373,100506,Active,107365,-1227
305374,102236,Active,120681,-26
305375,103541,Active,72191,-154
305376,102388,Closed,83504,-1658
305377,101612,Active,9919,-1421
305378,100557,Active,174744,-136
305379,105586,Closed,120939,-974
305380,100143,Closed,81419,-899
305381,102130,Closed,50437,-1534
305382,104921,Closed,11825,-1330
305383,101362,Active,87736,-749
305384,100777,Closed,183233,-467
305385,107125,Active,105631,-1812
305386,102027,Active,188090,-1078
305387,101252,Closed,122429,-551
305388,102436,Active,50112,-706
305389,107547,Active,81241,-1229
305390,105662,Closed,32282,-924
305391,105290,Closed,18226,-138
305392,107210,Active,128773,-601
305393,101415,Active,37310,-439
305394,104545,Closed,140713,-163
305395,102061,Active,143154,-461
305396,105113,Closed,151368,-1416
305397,102392,Closed,93250,-28
305398,100972,Active,70537,-1543
305399,100918,Active,35082,-1243
305400,105833,Active,187136,-479
